Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2255;0.0057130402094035197;0.021386150037824302;0.95064478668850372;0.0064929697844627711;0.0057130402094035197;0.0070799795078000721;0.021386150037824302;0.0016489076165888189;1.1054760994027275;0.33562950312107231
2260;0.0051239754462354785;0.020044175352342253;0.99342273697831107;0.0060040286630092931;0.0051239754462354785;0.0066150133798792039;0.020044175352342253;0.0015247396678702918;1.0361077961700238;0.3103555420375666
2265;0.0045956512054035909;0.018766966545435682;1.0370506362651355;0.005540659609132581;0.0045956512054035909;0.0061729888229839491;0.018766966545435682;0.0014070658163675186;0.97008731995131625;0.28640343222081194
2270;0.0041218040344468557;0.017551725489347782;1.081397646639215;0.0051016969729108137;0.0041218040344468557;0.005752899224821059;0.017551725489347782;0.0012955900420622071;0.90727003212054347;0.26371291980900685
2275;0.0036968163862911982;0.016395767770200437;1.1263070953578369;0.0046860244690954574;0.0036968163862911982;0.0053537793873461338;0.016395767770200437;0.0011900288612312392;0.84751717206030019;0.2422263026603359
2280;0.0033156500085555931;0.015296518242319798;1.1715932204249491;0.0042925731811815559;0.0033156500085555931;0.0049747038909004632;0.015296518242319798;0.0010901108195748061;0.79069562735952226;0.22188832718093593
2285;0.0029737862025777566;0.014251506751795172;1.2170375640465858;0.0039203196435853042;0.0029737862025777566;0.0046147855211606846;0.014251506751795172;0.0009955760051801048;0.73667771275904459;0.20264608919032301
2290;0.0026671722436361635;0.013258364022968271;1.2623849787030572;0.0035682839990452604;0.0026671722436361635;0.0042731737565683079;0.013258364022968271;0.00090617558058828443;0.68534095751922974;0.18444893867522055
2295;0.0023921733269235126;0.012314817701732842;1.307339207206315;0.0032355282282495071;0.0023921733269235126;0.0039490533139236502;0.012314817701732842;0.00082167133320337239;0.63656790089331405;0.16724838827683475
2300;0.002124283016702254;0.011484851029381732;1.3729854394065821;0.0028410118066839476;0.002124283016702254;0.0036380924490240617;0.011484851029381732;0.00072148279791317766;0.5936659144225267;0.1468553547438583
2305;0.0019041617054704643;0.01074818175202024;1.4334551760465164;0.002682728075496966;0.0019041617054704643;0.0034108166597826128;0.01074818175202024;0.00068128620704641357;0.55558658374135761;0.1386734762177084
2310;0.0017068506160679039;0.010047549287725175;1.4949186991455754;0.0025318519089873883;0.0017068506160679039;0.0031945736903043458;0.010047549287725175;0.00064297078769629109;0.51937003974564244;0.13087450371677423
2315;0.0015299859271328767;0.0093813788153780473;1.5571561988264815;0.0023880661106395759;0.0015299859271328767;0.0029888830574835027;0.0093813788153780473;0.00060645598693126208;0.4849348780169026;0.1234420409674753
2320;0.0013714487899234903;0.0087481601996097676;1.619906969798901;0.0022510663373043424;0.0013714487899234903;0.0027932839694870329;0.0087481601996097676;0.0005716645159677021;0.45220303782169902;0.11636035610237185
2325;0.0012293399397492724;0.0081464454356048582;1.6828643240108132;0.0021205605979915275;0.0012293399397492724;0.0026073345495725535;0.0081464454356048582;0.00053852222288690039;0.42109967003045484;0.10961435575214346
2330;0.0011019569387410067;0.0075748461921541837;1.7456699548555221;0.0019962687716463755;0.0011019569387410067;0.0024306110896777804;0.0075748461921541837;0.00050695797017303798;0.39155301011486365;0.10318956011886368
2335;0.0009877737772287557;0.0070320314492882015;1.8079076980439091;0.0018779221432148341;0.0009877737772287557;0.0022627073326734657;0.0070320314492882015;0.00047690351689568889;0.36349425603427982;0.097072078994651284
